[DATA]
Test: 21
Test type: Wheel tracker test - right wheel
Test date: 7/21/2022
Test time: 2:34:13 PM

Mode: Water
Pre-conditioning: 30 min
Zero passes: 2
Pause: 0 min
Passes: 25000
Expected rut depth: 12.50 mm

Speed: 52 p/min
Temperature: 50.0 °C

[RESULTS]
END TEST STOP
Temperature exceed limits! 
Pre-conditioning: 0:30:00
Passes: 20454
Rut depth: 12.68 mm
Std deviation: 2.44 mm
SIP passes: 16312
FAIL passes: 20452

[GRAPHINFO]
Axis0=6;2;20454;0
Axis1=2;-0.01;12.69;255
Reverse=0;1
Graph1=0;1

[GRAPHSTRAIGHT]
Straight1=1;1.57845E-004;2.45157E+000;65280
Straight2=1;1.49292E-003;-1.93256E+001;65280

[GRAPHSYMBOL]
202	1.01	49.9
204	1.02	49.9
206	1.02	49.9
208	1.03	49.9
210	1.03	49.9
212	1.04	49.9
214	1.04	49.9
216	1.05	49.9
218	1.05	49.9
220	1.05	49.9
222	1.05	49.9
224	1.06	49.9
226	1.06	49.9
228	1.06	49.9
230	1.07	49.9
232	1.07	49.9
234	1.08	49.9
236	1.08	49.9
238	1.09	49.9
240	1.10	49.9
242	1.09	49.9
244	1.10	49.9
246	1.10	49.9
248	1.10	49.9
250	1.10	49.9
252	1.11	49.9
254	1.11	49.9
256	1.12	49.9
258	1.12	49.9
260	1.13	49.9
262	1.13	49.9
264	1.13	49.9
266	1.14	49.9
268	1.14	49.9
270	1.15	49.9
272	1.14	49.9
274	1.15	49.9
276	1.16	49.9
278	1.15	49.9
280	1.16	49.9
282	1.16	49.9
284	1.17	49.9
286	1.17	49.9
288	1.17	49.9
290	1.18	49.9
292	1.18	49.9
294	1.18	49.9
296	1.18	49.9
298	1.19	49.9
300	1.19	49.9
302	1.19	49.9
304	1.20	49.9
306	1.20	49.9
308	1.21	49.9
310	1.21	49.9
312	1.21	49.9
314	1.21	49.9
316	1.21	49.9
318	1.22	49.9
320	1.22	49.9
322	1.22	49.9
324	1.23	49.9
326	1.23	49.9
328	1.23	49.9
330	1.23	49.9
332	1.24	49.9
334	1.24	49.9
336	1.24	49.9
338	1.24	49.9
340	1.25	49.9
342	1.25	49.9
344	1.26	49.9
346	1.26	49.9
348	1.26	49.9
350	1.26	49.9
352	1.26	49.9
354	1.27	50.0
356	1.28	50.0
358	1.28	50.0
360	1.28	50.0
362	1.28	50.0
364	1.28	50.0
366	1.28	50.0
368	1.29	50.0
370	1.29	50.0
372	1.30	50.0
374	1.30	50.0
376	1.31	50.0
378	1.31	50.0
380	1.31	50.0
382	1.32	50.0
384	1.32	50.0
386	1.32	50.0
388	1.32	50.0
390	1.33	50.0
392	1.33	50.0
394	1.33	50.0
396	1.34	50.0
398	1.34	50.0
400	1.34	50.0
402	1.34	50.0
404	1.35	50.0
406	1.35	50.0
408	1.36	50.0
410	1.35	50.0
412	1.36	50.0
414	1.36	50.0
416	1.36	50.0
418	1.36	50.0
420	1.36	50.0
422	1.37	50.0
424	1.38	50.0
426	1.37	50.0
428	1.38	50.0
430	1.38	50.0
432	1.38	50.0
434	1.38	50.0
436	1.39	50.0
438	1.39	50.0
440	1.39	50.0
442	1.40	50.0
444	1.40	50.0
446	1.40	50.0
448	1.40	50.0
450	1.40	50.0
452	1.40	50.0
454	1.41	50.0
456	1.41	50.0
458	1.42	50.0
460	1.41	50.0
462	1.42	50.0
464	1.42	50.1
466	1.42	50.1
468	1.43	50.1
470	1.43	50.1
472	1.43	50.1
474	1.44	50.1
476	1.44	50.1
478	1.44	50.1
480	1.45	50.1
482	1.45	50.1
484	1.45	50.1
486	1.45	50.1
488	1.46	50.1
490	1.46	50.1
492	1.45	50.1
494	1.46	50.1
496	1.46	50.1
498	1.46	50.1
500	1.47	50.1
502	1.46	50.1
504	1.47	50.1
506	1.47	50.1
508	1.47	50.1
510	1.48	50.1
512	1.48	50.1
514	1.48	50.1
516	1.49	50.1
518	1.49	50.1
520	1.49	50.1
522	1.49	50.1
524	1.50	50.1
526	1.49	50.1
528	1.50	50.1
530	1.50	50.1
532	1.50	50.1
534	1.50	50.1
536	1.50	50.1
538	1.50	50.1
540	1.51	50.1
542	1.51	50.1
544	1.51	50.1
546	1.52	50.1
548	1.52	50.1
550	1.52	50.1
552	1.53	50.1
554	1.52	50.1
556	1.52	50.1
558	1.53	50.1
560	1.53	50.1
562	1.53	50.1
564	1.54	50.1
566	1.55	50.1
568	1.54	50.1
570	1.55	50.1
572	1.55	50.1
574	1.55	50.1
576	1.55	50.1
578	1.56	50.1
580	1.55	50.1
582	1.56	50.1
584	1.56	50.1
586	1.56	50.1
588	1.57	50.1
590	1.57	50.1
592	1.58	50.1
594	1.57	50.1
596	1.58	50.1
598	1.58	50.1
600	1.58	50.1
602	1.58	50.1
604	1.59	50.1
606	1.59	50.1
608	1.59	50.1
610	1.59	50.1
612	1.60	50.1
614	1.59	50.1
616	1.60	50.1
618	1.60	50.1
620	1.60	50.1
622	1.60	50.1
624	1.60	50.1
626	1.61	50.1
628	1.61	50.1
630	1.61	50.1
632	1.61	50.1
634	1.61	50.1
636	1.62	50.1
638	1.62	50.1
640	1.62	50.1
642	1.62	50.1
644	1.63	50.1
646	1.63	50.1
648	1.63	50.1
650	1.63	50.1
652	1.63	50.1
654	1.63	50.1
656	1.63	50.1
658	1.63	50.1
660	1.64	50.1
662	1.64	50.1
664	1.64	50.1
666	1.64	50.1
668	1.64	50.1
670	1.65	50.1
672	1.64	50.1
674	1.66	50.1
676	1.65	50.1
678	1.66	50.1
680	1.66	50.1
682	1.66	50.1
684	1.66	50.1
686	1.66	50.1
688	1.66	50.1
690	1.67	50.1
692	1.67	50.1
694	1.67	50.1
696	1.67	50.1
698	1.68	50.1
700	1.67	50.1
702	1.68	50.1
704	1.68	50.1
706	1.68	50.1
708	1.68	50.1
710	1.68	50.1
712	1.69	50.1
714	1.69	50.1
716	1.69	50.1
718	1.69	50.1
720	1.69	50.1
722	1.69	50.1
724	1.70	50.1
726	1.70	50.1
728	1.70	50.1
730	1.70	50.1
732	1.70	50.1
734	1.70	50.1
736	1.71	50.1
738	1.70	50.1
740	1.71	50.1
742	1.71	50.1
744	1.72	50.1
746	1.72	50.1
748	1.72	50.1
750	1.72	50.1
752	1.72	50.1
754	1.72	50.1
756	1.73	50.1
758	1.73	50.1
760	1.73	50.1
762	1.73	50.1
764	1.74	50.1
766	1.74	50.1
768	1.74	50.1
770	1.74	50.1
772	1.74	50.1
774	1.74	50.1
776	1.74	50.1
778	1.74	50.1
780	1.75	50.1
782	1.75	50.1
784	1.75	50.1
786	1.76	50.1
788	1.75	50.1
790	1.76	50.1
792	1.75	50.1
794	1.76	50.1
796	1.76	50.1
798	1.76	50.1
800	1.77	50.1
802	1.77	50.1
804	1.77	50.1
806	1.77	50.1
808	1.77	50.1
810	1.77	50.1
812	1.78	50.1
814	1.78	50.1
816	1.77	50.1
818	1.78	50.1
820	1.78	50.1
822	1.78	50.1
824	1.78	50.1
826	1.78	50.1
828	1.79	50.1
830	1.79	50.1
832	1.79	50.1
834	1.79	50.1
836	1.79	50.1
838	1.79	50.1
840	1.80	50.1
842	1.80	50.1
844	1.80	50.1
846	1.81	50.1
848	1.80	50.1
850	1.81	50.1
852	1.81	50.1
854	1.81	50.1
856	1.81	50.1
858	1.81	50.1
860	1.81	50.1
862	1.81	50.1
864	1.82	50.1
866	1.82	50.1
868	1.82	50.1
870	1.82	50.1
872	1.82	50.1
874	1.82	50.1
876	1.83	50.1
878	1.83	50.1
880	1.83	50.1
882	1.83	50.1
884	1.83	50.1
886	1.83	50.1
888	1.84	50.1
890	1.84	50.1
892	1.84	50.1
894	1.83	50.1
896	1.84	50.1
898	1.84	50.1
900	1.84	50.1
902	1.84	50.1
904	1.84	50.1
906	1.85	50.1
908	1.85	50.1
910	1.85	50.1
912	1.85	50.1
914	1.85	50.1
916	1.85	50.1
918	1.85	50.1
920	1.85	50.1
922	1.85	50.1
924	1.85	50.1
926	1.85	50.1
928	1.85	50.1
930	1.86	50.1
932	1.86	50.1
934	1.86	50.1
936	1.86	50.1
938	1.86	50.1
940	1.87	50.1
942	1.87	50.1
944	1.87	50.1
946	1.87	50.1
948	1.87	50.1
